date,item,unit_price,tax,transaction_amount,transaction_mode,transaction_currency
2024-05-04 01:23:16,product,12.56,1.53,56.36,UPI,INR
2023-10-15 15:54:41,each,29.92,3.68,302.4,credit card,INR
2024-01-27 12:06:32,hundred,1.15,0.13,5.12,UPI,INR
2023-07-14 12:58:40,appear,22.21,1.34,188.4,cash,INR
2023-09-19 12:43:39,box,39.75,2.44,42.19,cash,INR
2023-08-02 04:17:55,fall,23.84,2.31,183.05,cash,USD
2023-07-30 04:26:40,apply,69.59,5.83,301.68,UPI,USD
2023-12-08 18:40:36,early,94.05,7.7,407.0,UPI,USD
2023-10-28 16:53:44,well,55.12,7.16,560.52,UPI,USD
2023-10-01 03:57:59,do,34.12,3.06,185.9,debit card,INR
2023-06-15 19:52:51,enough,96.59,6.81,827.2,UPI,INR
2024-03-26 18:15:31,right,70.43,9.01,397.2,credit card,USD
2023-08-28 10:58:01,open,53.35,3.62,455.76,UPI,INR
2024-02-08 23:56:13,record,34.53,3.48,342.09,credit card,USD
2024-04-24 09:48:47,discussion,58.55,5.28,382.98,credit card,INR
2023-07-11 08:40:01,under,31.81,1.71,167.6,UPI,INR
2024-05-05 02:59:49,station,79.0,9.12,352.48,debit card,USD
2023-12-26 20:30:49,Republican,14.88,1.48,49.08,cash,INR
2023-08-31 12:40:27,ball,53.65,7.83,307.4,debit card,INR
2023-08-22 00:50:02,expert,69.24,6.91,380.75,cash,USD
2023-06-10 16:00:24,body,93.03,7.27,501.5,credit card,USD
2023-06-23 13:26:04,line,18.69,2.13,41.64,UPI,INR
2023-09-07 19:28:43,big,14.15,1.54,94.14,cash,INR
2023-11-12 15:37:59,system,23.37,2.55,259.2,cash,INR
2023-06-16 22:53:13,bank,94.08,6.29,100.37,UPI,INR
2023-09-24 08:34:44,ground,7.22,0.52,7.74,UPI,INR
2023-11-12 04:01:36,provide,70.3,4.38,373.4,cash,INR
2023-11-27 04:39:57,television,86.12,9.55,574.02,credit card,INR
2024-03-04 07:39:06,describe,60.34,7.83,136.34,UPI,USD
2023-07-22 00:56:35,create,62.58,8.83,642.69,cash,INR
2023-11-16 06:18:10,politics,20.33,1.46,21.79,cash,INR
2023-09-29 04:00:08,while,26.45,1.73,253.62,debit card,USD
2024-02-01 02:52:47,military,98.46,6.25,837.68,UPI,INR
2024-02-16 20:58:50,sport,85.74,6.92,185.32,UPI,USD
2023-10-06 14:03:09,civil,72.83,10.15,497.88,credit card,INR
2023-10-19 06:25:33,religious,18.51,1.87,183.42,credit card,USD
2024-04-30 00:56:27,probably,82.09,7.89,539.88,debit card,USD
2024-04-29 14:40:34,drug,97.2,13.87,3548.904008005113,cash,INR
2024-01-08 15:55:37,share,89.44,13.28,616.32,UPI,INR
2023-09-17 17:03:10,debate,72.34,8.69,243.09,debit card,USD
2024-02-28 22:10:26,strong,81.87,8.18,630.35,debit card,INR
2024-01-11 11:17:44,nation,70.62,6.09,383.55,UPI,INR
2023-07-09 05:50:56,why,77.94,6.21,168.3,credit card,INR
2024-01-10 06:07:25,threat,65.31,9.37,149.36,UPI,INR
2024-01-14 23:22:24,include,52.86,4.36,343.32,credit card,INR
2023-12-27 09:20:08,cultural,30.62,2.68,99.9,UPI,USD
2023-05-19 14:41:52,economic,16.55,1.43,143.84,credit card,INR
2024-03-02 02:38:55,across,92.64,12.79,527.15,debit card,INR
2023-05-19 10:17:57,into,25.47,1.93,191.8,cash,USD
2023-12-09 09:59:00,crime,74.82,5.83,806.5,UPI,INR
2023-12-03 18:15:15,address,78.25,7.1,256.05,credit card,INR
2024-03-04 22:09:44,condition,8.02,0.83,61.95,debit card,USD
2024-03-24 21:20:59,where,96.63,12.91,328.62,credit card,INR
2023-11-19 03:26:09,laugh,55.05,4.68,238.92,debit card,USD
2024-03-20 22:48:56,million,65.46,4.44,349.5,cash,INR
2024-04-01 21:39:13,candidate,89.64,9.53,297.51,credit card,INR
2024-04-18 08:49:31,east,85.21,8.73,469.7,UPI,USD
2024-01-14 07:12:11,then,18.32,1.21,58.59,UPI,USD
2023-05-30 18:58:16,north,75.35,9.82,766.53,credit card,USD
2024-02-23 01:39:26,experience,64.55,4.34,620.01,debit card,USD
2024-04-13 16:37:22,moment,7.49,0.91,25.2,credit card,INR
2024-04-30 16:48:55,letter,30.44,3.36,33.8,,INR
2023-07-25 09:09:20,edge,82.41,8.26,181.34,UPI,INR
2023-06-22 19:50:59,structure,14.62,1.5,96.72,UPI,INR
2023-09-18 05:01:06,capital,24.42,2.63,162.3,credit card,USD
2024-04-09 13:26:15,by,89.94,9.74,398.72,UPI,INR
2024-04-10 09:35:36,your,32.76,3.09,215.1,cash,USD
2024-01-08 09:41:18,can,63.81,8.19,504.0,debit card,INR
2023-10-25 23:14:56,say,11.06,1.23,98.32,debit card,INR
2023-06-16 04:42:49,determine,24.58,3.38,111.84,debit card,INR
2023-09-08 16:41:57,quickly,82.17,7.73,449.5,UPI,INR
2023-12-25 16:57:38,project,70.39,7.63,546.14,debit card,USD
2023-12-26 07:37:21,manage,42.75,2.58,226.65,debit card,INR
2023-07-12 01:08:22,PM,2.48,0.32,16.8,cash,USD
2024-01-01 20:24:20,risk,10.31,0.84,66.9,cash,USD
2023-06-23 21:21:13,PM,81.99,7.06,178.1,credit card,INR
2024-04-26 03:10:06,good,4.71,0.33,20.16,debit card,USD
2024-02-05 10:19:58,manage,24.7,2.27,53.94,credit card,INR
2023-12-29 12:18:49,all,81.69,11.68,280.11,credit card,INR
2023-09-08 15:11:27,animal,16.0,1.03,51.09,debit card,USD
2023-12-21 21:44:18,fear,34.04,2.13,361.7,UPI,INR
2023-09-28 19:57:28,support,26.41,2.66,29.07,cash,USD
2024-01-17 10:08:35,take,27.4,2.83,90.69,debit card,USD
2024-05-06 02:41:45,both,55.24,7.19,437.01,credit card,INR
2023-11-09 17:30:21,man,12.52,0.98,81.0,cash,USD
2024-01-02 14:56:45,while,73.28,9.18,164.92,debit card,USD
2024-03-01 07:11:39,quite,53.59,6.98,60.57,cash,USD
2024-01-27 01:30:03,message,32.9,3.84,110.22,credit card,USD
2024-01-09 11:50:56,low,96.73,10.41,428.56,credit card,INR
2023-08-05 13:38:53,so,8.06,0.69,87.5,UPI,INR
2024-03-24 08:06:57,decade,7.65,0.59,8.24,debit card,INR
2024-04-15 01:00:48,argue,89.43,12.97,614.4,UPI,INR
2024-01-02 02:46:08,religious,8.83,1.06,59.34,cash,USD
2024-04-15 08:46:21,strong,96.69,5.07,915.84,UPI,USD
2023-09-23 05:21:45,pass,52.01,5.23,457.92,UPI,INR
2023-10-20 07:40:23,impact,86.13,12.91,99.04,credit card,USD
2023-08-20 19:13:42,performance,84.95,12.05,873.0,,INR
2023-09-07 01:18:51,involve,10.75,1.24,107.91,debit card,INR
2024-02-06 04:51:58,try,29.74,3.52,133.04,credit card,USD
2023-05-17 05:01:09,I,66.44,3.87,492.17,credit card,USD
2023-05-23 16:56:58,truth,51.96,4.57,565.3,cash,USD
2024-05-13 13:16:10,civil,52.31,6.83,236.56,cash,USD
2023-08-12 14:33:28,skill,26.29,2.0,28.29,UPI,INR
2024-04-08 12:20:44,issue,37.13,3.69,40.82,cash,INR
2023-09-09 22:34:59,individual,94.21,10.29,1045.0,cash,USD
2024-04-07 15:26:55,manager,31.21,1.84,198.3,,USD
2023-11-26 09:13:32,court,16.91,1.09,108.0,debit card,INR
2023-11-07 16:09:31,lay,82.79,4.94,6904.993203468663,credit card,INR
2023-06-03 11:57:55,want,49.19,4.54,483.57,cash,INR
2023-12-21 05:52:15,story,53.62,7.6,367.32,cash,USD
2023-10-16 12:35:01,Republican,68.32,7.29,756.1,cash,INR
2024-05-03 18:14:01,member,28.03,3.83,318.6,UPI,INR
2023-07-12 02:22:35,free,55.25,5.38,424.41,UPI,INR
2023-09-22 07:31:18,citizen,17.11,1.59,130.9,cash,INR
2024-01-22 02:49:30,thought,97.46,11.77,873.84,cash,USD
2023-08-18 23:38:52,safe,31.21,2.09,233.1,,USD
2023-06-05 23:57:26,do,77.69,10.18,175.74,cash,USD
2024-04-10 07:47:31,six,2.09,0.21,18.4,cash,INR
2023-11-11 11:57:32,find,37.3,5.35,127.95,debit card,INR
2024-04-29 03:28:10,institution,9.59,1.13,32.16,credit card,USD
2023-06-23 14:55:28,economy,4.95,0.55,55.0,debit card,INR
2023-12-08 13:31:09,there,10.84,0.8,69.84,UPI,USD
2023-05-25 03:59:38,human,48.97,4.46,374.01,UPI,INR
2024-01-04 10:05:00,person,16.12,1.73,71.4,debit card,INR
2023-11-25 10:22:55,green,67.28,4.51,287.16,debit card,INR
2024-04-12 03:58:47,any,20.9,1.31,222.1,credit card,INR
2023-07-22 02:05:44,significant,79.94,5.01,509.7,debit card,INR
2024-03-23 03:52:00,cell,64.22,6.89,142.22,debit card,INR
2024-04-28 07:57:34,prove,77.79,5.88,418.35,credit card,USD
2023-06-03 20:45:39,about,5.02,0.63,16.95,UPI,USD
2023-06-14 06:07:14,education,50.12,5.07,275.95,debit card,INR
2023-07-18 13:12:57,mother,47.83,4.88,527.1,UPI,INR
2023-07-04 14:30:33,in,66.84,5.4,505.68,debit card,USD
2023-08-30 07:09:28,relationship,68.99,7.59,459.48,UPI,INR
2024-04-19 11:45:33,range,45.87,2.8,48.67,debit card,USD
2023-07-03 20:03:25,power,14.85,1.09,95.64,UPI,INR
2023-08-30 23:45:56,learn,66.73,5.98,654.39,cash,USD
2023-11-24 13:27:17,sport,91.01,9.63,805.12,UPI,INR
2024-03-18 10:02:28,recent,23.39,1.84,100.92,debit card,USD
2024-04-28 22:24:29,should,17.65,1.43,19.08,cash,USD
2024-03-02 02:48:56,wall,55.21,4.18,178.17,debit card,INR
2023-08-27 22:24:52,news,78.38,9.6,439.9,debit card,USD
2024-03-17 12:02:00,kind,91.35,10.83,613.08,UPI,INR
2023-09-22 11:10:17,admit,20.77,2.87,23.64,debit card,USD
2024-04-14 14:57:57,agreement,31.18,2.84,272.16,debit card,USD
2023-10-03 16:49:44,form,59.54,7.16,600.3,credit card,USD
2023-08-10 12:08:25,happen,9.94,0.56,319.00729751062363,debit card,INR
2023-07-08 15:54:42,factor,2.17,0.25,14.52,debit card,INR
2023-08-14 01:59:48,short,44.16,5.16,98.64,cash,INR
2023-08-05 05:11:52,finish,1.3,0.17,7.35,UPI,USD
2024-05-10 01:23:29,hundred,38.82,3.27,673.0015382424102,UPI,USD
2024-04-02 10:27:46,win,5.31,0.52,40.81,cash,INR
2024-05-09 23:08:04,expect,38.87,3.35,295.54,credit card,INR
2023-08-12 15:20:18,machine,96.35,6.11,614.76,cash,USD
2023-10-30 23:57:37,actually,2.32,0.23,12.75,UPI,INR
2023-06-08 14:32:30,executive,84.17,9.42,842.31,credit card,USD
2023-10-07 14:31:31,rule,86.97,12.2,595.02,debit card,USD
2024-02-25 10:32:52,apply,80.4,6.05,86.45,credit card,USD
2023-12-14 15:58:13,laugh,29.87,4.16,102.09,debit card,USD
2023-10-06 23:31:58,federal,88.79,10.3,396.36,debit card,INR
2023-11-01 03:24:58,I,4.7,0.44,51.4,cash,USD
2023-08-29 16:39:31,play,16.84,2.43,57.81,UPI,INR
2024-05-14 04:38:51,despite,24.98,3.22,56.4,debit card,USD
2023-11-18 06:46:52,area,38.1,2.74,285.88,debit card,USD
2023-07-05 07:49:54,who,87.96,10.82,592.68,credit card,INR
2023-06-24 12:17:46,idea,84.43,10.67,475.5,UPI,INR
2023-11-16 09:06:00,suggest,95.97,6.89,514.3,credit card,INR
2024-03-12 06:42:51,office,93.34,13.98,536.6,credit card,INR
2024-05-12 02:41:34,machine,29.5,2.73,96.69,credit card,USD
2024-05-06 12:18:16,generation,44.67,6.58,307.5,debit card,INR
2024-01-06 04:19:25,race,15.51,1.68,51.57,cash,USD
2024-03-29 23:49:59,town,2.61,0.38,5.98,UPI,USD
2024-01-26 13:37:50,instead,51.55,7.54,590.9,UPI,USD
2023-11-02 08:58:32,they,32.25,3.94,217.14,cash,USD
2023-11-11 20:05:19,administration,48.92,3.55,419.76,UPI,INR
2023-11-03 02:39:16,service,98.35,5.39,207.48,debit card,USD
2024-01-01 04:27:43,though,57.35,4.88,311.15,debit card,USD
2023-10-30 08:21:21,forward,57.62,5.95,381.42,cash,INR
2023-08-29 05:37:59,get,14.1,1.31,138.69,cash,USD
2023-12-27 00:08:39,yes,32.72,3.99,293.68,UPI,INR
2023-09-25 19:08:03,to,44.27,6.38,303.9,credit card,INR
2024-03-16 12:13:32,brother,53.46,3.3,340.56,cash,USD
2023-10-29 02:35:34,learn,98.11,11.8,219.82,UPI,USD
2023-05-17 20:54:51,risk,76.12,8.03,504.9,UPI,INR
2023-12-19 07:31:25,worry,78.1,6.13,758.07,UPI,INR
2024-02-18 01:26:35,state,42.97,5.39,241.8,UPI,USD
2023-09-03 16:48:03,exist,38.14,3.6,83.48,credit card,USD
2023-09-19 03:12:08,wish,61.95,4.23,198.54,debit card,USD
2023-09-24 20:46:20,way,73.12,7.06,400.9,UPI,USD
2024-01-27 20:13:24,special,50.21,4.3,163.53,debit card,INR
2024-05-08 14:50:43,recognize,88.11,11.48,199.18,credit card,INR
2023-08-31 06:55:53,performance,87.5,7.83,476.65,debit card,USD
2023-09-28 15:45:29,today,1.91,0.16,6.21,debit card,USD
2024-04-09 20:06:27,arrive,90.56,10.53,909.81,UPI,INR
2023-09-27 22:25:43,perform,37.41,4.4,1426.2719456862103,debit card,USD
2023-10-29 06:18:33,make,79.19,6.34,598.71,UPI,USD
2023-09-24 18:51:12,executive,40.19,3.71,87.8,debit card,USD
2024-01-14 16:19:05,early,21.33,2.9,242.3,credit card,INR
2023-12-07 11:05:54,picture,78.64,5.11,418.75,debit card,INR
2023-12-26 20:10:59,leader,67.11,10.05,540.12,cash,USD
2024-04-13 16:24:54,face,25.27,2.55,222.56,debit card,INR
2024-04-03 00:11:32,sound,84.76,12.39,388.6,debit card,USD
2024-02-27 18:47:12,get,53.23,5.01,2544.2386180521,credit card,USD
2024-01-18 18:25:18,blood,69.93,7.39,2656.584306056163,cash,USD
2024-03-29 16:08:23,be,57.94,7.53,327.35,credit card,INR
2024-05-09 03:15:51,beautiful,2.49,0.23,27.2,debit card,INR
2024-02-11 22:57:02,leader,79.42,8.75,264.51,UPI,USD
2024-03-21 13:20:10,fight,65.31,9.17,148.96,UPI,USD
2024-04-25 19:21:34,somebody,93.83,10.54,626.22,cash,USD
2023-08-27 15:52:26,after,19.89,2.28,66.51,debit card,INR
2024-03-28 13:51:42,record,82.68,9.54,368.88,cash,INR
2024-04-29 18:21:54,daughter,60.68,4.37,650.5,cash,INR
2023-07-07 14:39:39,war,31.01,3.05,102.18,credit card,INR
2023-08-14 21:20:06,most,55.43,6.57,558.0,cash,INR
2023-12-26 00:59:24,industry,4.46,0.64,15.3,credit card,USD
2023-07-12 02:54:05,play,74.77,9.96,423.65,UPI,INR
2023-10-23 15:00:34,amount,93.05,9.61,1860.0894959433015,cash,INR
2023-08-25 12:11:22,perform,50.93,3.32,488.25,credit card,USD
2023-08-08 23:16:01,middle,55.57,7.61,379.08,cash,USD
2023-11-22 13:54:52,situation,46.5,5.02,51.52,debit card,INR
2023-11-23 03:21:50,experience,39.64,2.42,84.12,UPI,USD
2023-09-30 08:09:07,grow,2.91,0.15,27.54,UPI,USD
2024-03-08 18:40:48,evening,18.95,1.99,62.82,UPI,USD
2023-09-25 17:56:11,one,22.37,2.88,252.5,cash,INR
2023-09-23 20:54:25,end,89.18,5.46,94.64,UPI,INR
2023-07-14 12:10:13,begin,18.28,1.55,39.66,UPI,USD
2023-07-09 12:54:39,choice,85.79,10.0,670.53,debit card,INR
2024-02-28 01:33:09,wear,53.95,3.14,285.45,UPI,USD
2023-12-09 11:53:23,raise,41.97,2.45,88.84,credit card,INR
2023-05-27 23:26:30,painting,18.84,2.8,1517.1071544918166,cash,USD
2024-02-05 08:52:21,those,78.04,10.15,881.9,cash,USD
2023-06-12 10:50:17,big,15.26,1.46,150.48,cash,USD
2023-09-30 08:32:51,ever,34.37,3.09,262.22,debit card,USD
2023-08-25 11:32:07,late,77.89,8.99,173.76,cash,USD
2024-03-08 08:04:16,entire,21.93,2.1,216.27,debit card,INR
2023-10-02 10:12:24,method,2.19,0.3,24.9,credit card,USD
2024-02-14 19:06:42,probably,43.17,2.28,272.7,cash,USD
2024-03-07 17:10:27,my,36.41,5.37,41.78,debit card,INR
2023-11-14 23:33:32,peace,40.8,3.55,221.75,credit card,INR
2023-12-22 06:34:10,step,61.51,6.03,405.24,UPI,USD
2024-03-29 02:11:23,recent,80.42,9.23,179.3,debit card,INR
2024-01-24 00:54:43,girl,46.72,6.43,212.6,UPI,USD
2024-04-11 08:06:00,opportunity,14.43,1.74,64.68,cash,INR
2024-02-22 03:27:16,reach,29.83,3.85,303.12,UPI,USD
2023-11-15 11:54:15,sit,69.24,9.43,708.03,debit card,INR
2023-11-17 12:39:36,carry,86.8,5.98,649.46,credit card,USD
2023-07-16 15:32:43,close,13.07,1.44,43.53,credit card,USD
2024-02-04 18:18:30,trouble,19.13,1.87,147.0,debit card,USD
2023-12-14 08:48:17,less,27.39,1.87,58.52,debit card,USD
2023-07-22 10:30:18,Mrs,17.44,2.53,79.88,credit card,INR
2024-03-30 14:55:42,who,63.09,9.0,144.18,credit card,INR
2023-07-06 10:20:56,stand,52.13,3.45,277.9,cash,USD
2023-07-24 17:33:41,small,44.49,2.56,376.4,UPI,INR
2024-03-05 12:08:23,few,48.42,3.84,261.3,UPI,USD
2024-05-03 22:30:23,read,29.9,1.79,158.45,cash,INR
2023-08-17 13:21:40,person,9.6,0.79,93.51,UPI,INR
2023-05-18 03:58:06,carry,74.57,10.31,424.4,UPI,USD
2023-11-12 02:43:45,two,60.03,7.79,67.82,cash,INR
2023-12-16 11:48:46,yard,34.94,2.09,74.06,cash,INR
2024-01-02 14:45:14,strategy,52.96,3.21,449.36,UPI,INR
2024-02-18 21:52:06,reach,38.06,3.04,164.4,cash,INR
2023-11-26 00:54:56,hard,45.71,3.41,276.54142417169516,credit card,INR
2023-09-15 08:36:09,nation,46.89,3.76,202.6,debit card,USD
2024-04-13 09:54:04,quite,17.94,2.13,100.35,credit card,USD
2024-05-04 22:07:39,agreement,65.14,3.89,550.2981755392541,cash,USD
2023-08-12 16:50:08,election,92.98,12.15,841.04,credit card,USD
2023-12-09 21:26:09,ask,68.94,8.39,77.33,debit card,INR
2024-03-09 01:50:51,recent,79.74,6.99,433.65,cash,INR
2023-10-31 18:56:44,scene,20.35,1.24,172.72,UPI,INR
2023-06-16 20:47:00,month,32.99,3.1,360.9,debit card,INR
2023-10-23 12:26:07,bag,83.69,8.0,733.52,credit card,USD
2023-10-02 05:07:03,across,17.59,2.54,161.04,UPI,INR
2023-08-15 03:16:19,particularly,35.48,3.57,39.05,debit card,INR
2024-05-05 13:02:39,but,53.41,5.99,475.2,cash,INR
2024-02-23 17:33:44,husband,47.79,3.51,410.4,debit card,INR
2023-09-13 11:31:49,second,49.55,6.36,3039.1670604689184,debit card,USD
2024-02-12 17:02:22,bed,24.29,1.91,450.58154228722657,cash,USD
2023-05-17 14:55:49,star,56.57,5.69,560.34,credit card,USD
2023-08-26 03:33:37,town,20.17,1.52,21.69,UPI,USD
2023-10-04 13:29:01,free,73.05,4.96,546.07,cash,USD
2023-06-29 11:08:15,have,19.17,2.61,108.9,cash,INR
2024-02-12 16:51:32,talk,34.81,3.51,38.32,debit card,USD
2023-12-02 07:17:02,less,94.9,9.52,730.94,credit card,USD
2023-10-25 10:22:47,act,43.59,5.87,395.68,cash,INR
2023-07-15 12:03:45,south,60.89,4.98,526.96,cash,USD
2023-10-20 12:18:32,can,3.4,0.42,7.64,cash,USD
2024-05-06 00:15:50,high,60.52,6.19,667.1,credit card,INR
2024-03-08 15:18:47,sport,66.06,4.29,562.8,cash,USD
2024-02-18 15:03:31,cultural,77.73,7.01,847.4,cash,INR
2023-06-03 11:51:20,buy,69.56,7.03,689.31,UPI,INR
2023-05-17 16:27:30,thank,42.51,4.84,284.1,credit card,INR
2023-12-28 22:15:00,whose,53.08,5.61,293.45,credit card,INR
2024-03-21 09:22:27,outside,92.16,6.32,984.8,UPI,INR
2024-02-27 22:05:04,election,50.77,5.12,55.89,cash,USD
2023-10-20 18:18:51,reality,5.49,0.7,6.19,credit card,USD
2023-06-23 11:17:47,its,4.43,0.28,32.97,UPI,INR
2023-10-27 08:14:14,language,71.47,3.91,226.14,UPI,INR
2024-03-20 00:09:28,leg,88.48,7.82,866.7,debit card,USD
2023-12-11 15:37:23,interview,90.24,5.6,479.2,credit card,INR
2023-11-06 01:11:56,become,49.35,4.99,217.36,debit card,USD
2023-06-21 07:13:45,research,28.69,2.97,94.98,UPI,USD
2023-09-09 10:03:41,clearly,31.2,3.45,138.6,credit card,USD
2023-11-11 02:23:20,and,35.18,4.72,399.0,credit card,USD
2024-02-13 10:30:12,network,70.19,8.72,552.37,credit card,USD
2024-03-17 06:06:59,itself,67.28,8.59,5708.447238318902,debit card,INR
2023-08-09 13:06:44,voice,98.26,12.06,220.64,cash,USD
2023-11-07 23:21:36,serve,98.1,11.58,877.44,credit card,USD
2024-03-05 12:04:08,raise,28.08,2.67,246.0,debit card,INR
2024-03-16 14:21:46,certainly,59.29,4.08,633.7,,USD
2024-05-09 03:11:05,simply,14.91,1.51,114.94,credit card,INR
2024-05-08 01:04:29,leave,7.68,0.44,64.96,debit card,INR
2024-02-13 04:00:07,family,83.93,4.4,441.65,credit card,USD
2023-10-03 05:42:41,bad,3.93,0.26,4.19,debit card,INR
2023-09-17 16:03:24,high,23.19,3.09,262.8,UPI,INR
2023-10-06 16:06:55,market,45.77,4.87,455.76,UPI,INR
2024-02-24 07:38:31,carry,16.42,1.59,126.07,cash,USD
2023-09-15 19:07:10,instead,27.09,4.03,1209.9291430377689,debit card,USD
2024-03-06 11:26:18,couple,11.95,1.76,27.42,,INR
2023-12-07 12:00:39,economic,84.97,12.36,973.3,UPI,USD
2024-04-06 17:02:31,study,20.97,3.1,192.56,UPI,INR
2023-12-15 21:15:52,explain,71.21,9.43,564.48,cash,USD
2023-12-30 01:40:29,kind,57.27,8.57,263.36,debit card,USD
2024-02-29 01:36:35,maybe,74.96,7.82,331.12,debit card,INR
2024-02-21 09:34:45,degree,81.98,7.37,89.35,credit card,USD
2024-05-05 16:35:43,computer,33.04,3.74,331.02,credit card,INR
2024-02-25 21:04:23,security,38.97,5.49,88.92,UPI,USD
2024-01-16 11:17:56,avoid,22.3,1.7,216.0,UPI,INR
2023-06-24 08:43:24,then,97.9,14.41,898.48,cash,INR
2024-01-25 00:23:39,believe,2.45,0.15,20.8,credit card,USD
2024-01-05 05:21:30,individual,98.4,13.08,222.96,debit card,INR
2023-06-05 23:26:06,amount,1.22,0.07,3.87,debit card,INR
2024-02-16 08:52:17,who,4.37,0.59,9.92,UPI,INR
2023-10-17 08:53:53,region,52.5,3.02,499.68,debit card,USD
2023-06-10 12:51:25,responsibility,41.13,5.17,92.6,UPI,INR
2023-06-24 11:40:45,bring,4.87,0.59,5.46,cash,USD
2024-04-02 03:41:12,sure,3.24,0.38,21.72,UPI,USD
2023-10-02 08:21:05,fall,48.38,4.75,478.17,cash,INR
2024-03-07 21:47:17,arm,26.72,1.81,572.5928240672857,debit card,INR
2024-05-08 14:17:55,rock,84.91,8.45,746.88,credit card,INR
2023-07-27 02:03:37,that,82.21,8.23,271.32,UPI,USD
2023-12-16 13:15:25,poor,67.7,5.25,364.75,credit card,INR
2023-12-22 21:50:30,moment,49.75,2.5,365.75,debit card,USD
2024-04-09 21:42:32,shoulder,91.59,9.0,1005.9,debit card,USD
2023-06-13 03:06:26,south,8.97,1.1,70.49,UPI,INR
2023-06-18 13:01:12,recent,47.25,3.62,406.96,debit card,INR
2023-10-27 09:21:49,reflect,31.35,3.16,103.53,debit card,USD
2023-08-16 15:42:11,present,39.1,3.69,299.53,debit card,INR
2023-07-01 08:07:51,per,77.68,6.75,422.15,debit card,USD
2023-09-17 11:30:25,any,25.38,3.39,287.7,UPI,INR
2024-01-22 16:48:59,indicate,26.9,1.59,142.45,cash,USD
2023-07-11 23:27:19,pick,17.37,1.81,76.72,credit card,INR
2023-12-10 07:47:18,boy,95.12,9.06,833.44,debit card,INR
2023-05-19 09:24:35,sign,5.01,0.51,22.08,credit card,USD
2023-12-20 07:28:15,one,12.29,0.67,103.68,credit card,USD
2023-12-15 20:52:01,whole,21.62,1.1,45.44,credit card,INR
2023-07-31 19:26:03,these,92.96,13.39,425.4,debit card,USD
2024-02-06 08:35:17,fish,3.26,0.17,6.86,credit card,INR
2023-05-29 01:08:37,force,48.09,2.54,101.26,credit card,INR
2023-10-10 17:07:16,condition,77.96,8.56,865.2,credit card,INR
2023-10-28 05:38:27,evidence,29.48,3.9,166.9,credit card,USD
2024-01-30 23:23:59,politics,42.14,5.66,191.2,debit card,INR
2024-03-21 09:18:45,possible,31.86,3.32,351.8,UPI,USD
2024-05-07 01:11:46,no,13.73,1.48,15.21,cash,USD
2023-08-21 17:48:29,act,74.63,6.51,405.7,debit card,USD
2023-09-21 17:02:23,coach,8.29,1.08,18.74,UPI,INR
2023-10-05 08:45:09,owner,46.28,6.36,210.56,debit card,USD
2024-03-10 21:17:25,family,19.03,2.44,128.82,credit card,USD
2023-08-28 09:54:58,away,52.85,3.71,226.24,cash,USD
2024-02-09 22:40:10,worker,21.49,2.61,168.7,debit card,INR
2023-06-05 03:30:15,appear,63.82,5.89,557.68,credit card,INR
2024-04-20 12:21:55,health,62.45,6.91,208.08,UPI,USD
2023-06-03 17:27:37,station,38.93,2.19,246.72,UPI,INR
2023-10-22 15:19:49,city,34.18,4.18,76.72,credit card,USD
2023-07-07 18:17:32,draw,13.79,0.8,131.31,credit card,USD
2024-04-10 18:58:46,score,59.34,3.23,500.56,cash,USD
2023-09-17 15:28:40,century,97.24,6.73,1039.7,credit card,INR
2023-06-10 03:14:54,already,93.24,13.97,1072.1,credit card,INR
2023-05-18 19:43:18,director,19.04,2.5,129.24,cash,INR
2023-10-24 21:06:38,president,84.74,6.75,91.49,credit card,USD
2023-11-07 07:31:11,economy,71.23,6.16,541.73,cash,INR
2023-07-25 19:05:27,wait,93.7,11.04,942.66,debit card,INR
2024-05-06 01:36:49,amount,36.28,2.51,209.94811015031857,credit card,USD
2024-04-15 08:17:27,edge,91.43,12.65,312.24,credit card,USD
2023-08-10 06:39:30,available,10.6,1.58,60.9,credit card,USD
